import_id,item_id,import_amount
10699,10699,300
10700,10700,300
10701,10701,300
10702,10702,300
10703,10703,300
10704,10704,300
10705,10705,300
10706,10706,300
10707,10707,300
10708,10708,300
10709,10709,300
10710,10710,300
10711,10711,300
10712,10712,300
10713,10713,300
10714,10714,300
10715,10715,300
10716,10716,300
10717,10717,300
10718,10718,300
10719,10719,300
10720,10720,300
10721,10721,300
10722,10722,300
10723,10723,300
10724,10724,300
10725,10725,300
10726,10726,300
10727,10727,300
10728,10728,300
10729,10729,300
10730,10730,300
10731,10731,300
10732,10732,300
10733,10733,300
10734,10734,300
10735,10735,300
10736,10736,300
10737,10737,300
10738,10738,300
10739,10739,300
10740,10740,300
10741,10741,300
10742,10742,300
10743,10743,300
10744,10744,300
10745,10745,300
10746,10746,300
10748,10748,300
10749,10749,300
10750,10750,300
10751,10751,300
10752,10752,300
10753,10753,300
10754,10754,300
10755,10755,300
10756,10756,300
10757,10757,300
10758,10758,300
10759,10759,300
10760,10760,300
10761,10761,300
10762,10762,300
10763,10763,300
10764,10764,300
10765,10765,300
10766,10766,300
10767,10767,300
10768,10768,300
10769,10769,300
10770,10770,300
10771,10771,300
10772,10772,300
10773,10773,300
10774,10774,300
10775,10775,300
10776,10776,300
10777,10777,300
10778,10778,300
10780,10780,300
10781,10781,300
10782,10782,300
10783,10783,300
10784,10784,300
10785,10785,300
10786,10786,300
10787,10787,300
10788,10788,300
10789,10789,300
10790,10790,300
10791,10791,300
10792,10792,300
10793,10793,300
10794,10794,300
10795,10795,300
10796,10796,300
10797,10797,300
10798,10798,300
10799,10799,300
10800,10800,300
10801,10801,300
10802,10802,300
10803,10803,300
10804,10804,300
10805,10805,300
10806,10806,300
10807,10807,300
10808,10808,300
10809,10809,300
10810,10810,300
10811,10811,300
10812,10812,300
10813,10813,300
10814,10814,300
10815,10815,300
10816,10816,300
10817,10817,300
10818,10818,300
10819,10819,300
10820,10820,300
10821,10821,300
10822,10822,300
10823,10823,300
10824,10824,300
10825,10825,300
10826,10826,300
10827,10827,300
10828,10828,300
10829,10829,300
10830,10830,300
10831,10831,300
10832,10832,300
10833,10833,300
10834,10834,300
10835,10835,300
10836,10836,300
10837,10837,300
10838,10838,300
10839,10839,300
10840,10840,300
10841,10841,300
10842,10842,300
10843,10843,300
10844,10844,300
10845,10845,300
10846,10846,300
10847,10847,300
10848,10848,300
10849,10849,300
10850,10850,300
10851,10851,300
10852,10852,300
10853,10853,300
10854,10854,300
10855,10855,300
10856,10856,300
10857,10857,300
10858,10858,300
10859,10859,300
10860,10860,300
10861,10861,300
10862,10862,300
10863,10863,300
10864,10864,300
10865,10865,300
10866,10866,300
10867,10867,300
10868,10868,300
10869,10869,300
10870,10870,300
10871,10871,300
10872,10872,300
10873,10873,300
10874,10874,300
10875,10875,300
10876,10876,300
10877,10877,300
10878,10878,300
10879,10879,300
10880,10880,300
10881,10881,300
10882,10882,300
10883,10883,300
10884,10884,300
10885,10885,300
10886,10886,300
10887,10887,300
10888,10888,300
10889,10889,300
10890,10890,300
10891,10891,300
10892,10892,300
10893,10893,300
10894,10894,300
10895,10895,300
10896,10896,300
10897,10897,300
10898,10898,300
10899,10899,300
10900,10900,300
10901,10901,300
10902,10902,300
10903,10903,300
10904,10904,300
10905,10905,300
10906,10906,300
10907,10907,300
10908,10908,300
10909,10909,300
10910,10910,300
10911,10911,300
10912,10912,300
10913,10913,300
10914,10914,300
10915,10915,300
10916,10916,300
10917,10917,300
10918,10918,300
10919,10919,300
10920,10920,300
10921,10921,300
10922,10922,300
10923,10923,300
10924,10924,300
10925,10925,300
10926,10926,300
10927,10927,300
10928,10928,300
10929,10929,300
10930,10930,300
10931,10931,300
10932,10932,300
10933,10933,300
10934,10934,300
10935,10935,300
10936,10936,300
10937,10937,300
10938,10938,300
10939,10939,300
10940,10940,300
10941,10941,300
10942,10942,300
10943,10943,300
10944,10944,300
10945,10945,300
10946,10946,300
10947,10947,300
10948,10948,300
10949,10949,300
10950,10950,300
10951,10951,300
10952,10952,300
10953,10953,300
10954,10954,300
10955,10955,300
10956,10956,300
10957,10957,300
10958,10958,300
10959,10959,300
10960,10960,300
10961,10961,300
10962,10962,300
10963,10963,300
10964,10964,300
10965,10965,300
10966,10966,300
10967,10967,300
10968,10968,300
10969,10969,300
10970,10970,300
10971,10971,300
10972,10972,300
10973,10973,300
10974,10974,300
10975,10975,300
10976,10976,300
10977,10977,300
10978,10978,300
10979,10979,300
10980,10980,300
10981,10981,300
10982,10982,300
10983,10983,300
10984,10984,300
10985,10985,300
10986,10986,300
10987,10987,300
10988,10988,300
10989,10989,300
10990,10990,300
10991,10991,300
10992,10992,300
10993,10993,300
10994,10994,300
10995,10995,300
10996,10996,300
10997,10997,300
10998,10998,300
10999,10999,300
11000,11000,300
11001,11001,300
11002,11002,300
11003,11003,300
11004,11004,300
11005,11005,300
11006,11006,300
11007,11007,300
11008,11008,300
11009,11009,300
11010,11010,300
11011,11011,300
11012,11012,300
11013,11013,300
11014,11014,300
11015,11015,300
11016,11016,300
11017,11017,300
11018,11018,300
11019,11019,300
11020,11020,300
11021,11021,300
11022,11022,300
11023,11023,300
11024,11024,300
11025,11025,300
11026,11026,300
11027,11027,300
11028,11028,300
11029,11029,300
11030,11030,300
11031,11031,300
11032,11032,300
11033,11033,300
11034,11034,300
11035,11035,300
11036,11036,300
11037,11037,300
11038,11038,300
11039,11039,300
11040,11040,300
11041,11041,300
11042,11042,300
11043,11043,300
11044,11044,300
11045,11045,300
11046,11046,300
11047,11047,300
11048,11048,300
11049,11049,300
11050,11050,300
11051,11051,300
11052,11052,300
11053,11053,300
11054,11054,300
11055,11055,300
11056,11056,300
11057,11057,300
11058,11058,300
11059,11059,300
11060,11060,300
11061,11061,300
11062,11062,300
11063,11063,300
11064,11064,300
11065,11065,300
11066,11066,300
11067,11067,300
11068,11068,300
11069,11069,300
11070,11070,300
11071,11071,300
11072,11072,300
11073,11073,300
11074,11074,300
11075,11075,300
11076,11076,300
11077,11077,300
11078,11078,300
11079,11079,300
11080,11080,300
11081,11081,300
11082,11082,300
11083,11083,300
11084,11084,300
11085,11085,300
11086,11086,300
11087,11087,300
11088,11088,300
11089,11089,300
11090,11090,300
11091,11091,300
11092,11092,300
11093,11093,300
11094,11094,300
11095,11095,300
11096,11096,300
11097,11097,300
11098,11098,300
11099,11099,300
11100,11100,300
11101,11101,300
11102,11102,300
11103,11103,300
11104,11104,300
11105,11105,300
11106,11106,300
11107,11107,300
11108,11108,300
11109,11109,300
11110,11110,300
11111,11111,300
11112,11112,300
11113,11113,300
11114,11114,300
11115,11115,300
11116,11116,300
11117,11117,300
11118,11118,300
11119,11119,300
11120,11120,300
11121,11121,300
11122,11122,300
11123,11123,300
11124,11124,300
11125,11125,300
11126,11126,300
11127,11127,300
11128,11128,300
11129,11129,300
11130,11130,300
11131,11131,300
11132,11132,300
11133,11133,300
11134,11134,300
11135,11135,300
11136,11136,300
11137,11137,300
11138,11138,300
11139,11139,300
11140,11140,300
11141,11141,300
11142,11142,300
11143,11143,300
11144,11144,300
11145,11145,300
11146,11146,300
11147,11147,300
11148,11148,300
11149,11149,300
11150,11150,300
11151,11151,300
11152,11152,300
11153,11153,300
11154,11154,300
11155,11155,300
11156,11156,300
11157,11157,300
11158,11158,300
11159,11159,300
11160,11160,300
11161,11161,300
11162,11162,300
11163,11163,300
11164,11164,300
11165,11165,300
11166,11166,300
11167,11167,300
11168,11168,300
11169,11169,300
11170,11170,300
11171,11171,300
11172,11172,300
11173,11173,300
11174,11174,300
11175,11175,300
11176,11176,300
11177,11177,300
11178,11178,300
11179,11179,300
11180,11180,300
11181,11181,300
11182,11182,300
11183,11183,300
11184,11184,300
11185,11185,300
11186,11186,300
11187,11187,300
11188,11188,300
11189,11189,300
11190,11190,300
11191,11191,300
11192,11192,300
11193,11193,300
11194,11194,300
11195,11195,300
11196,11196,300
11197,11197,300
11198,11198,300
11199,11199,300
11200,11200,300
11201,11201,300
11202,11202,300
11203,11203,300
11204,11204,300
11205,11205,300
11206,11206,300
11207,11207,300
11208,11208,300
11209,11209,300
11210,11210,300
11211,11211,300
11212,11212,300
11213,11213,300
11214,11214,300
11215,11215,300
11216,11216,300
11217,11217,300
11218,11218,300
11219,11219,300
11220,11220,300
11221,11221,300
11222,11222,300
11223,11223,300
11224,11224,300
11225,11225,300
11226,11226,300
11227,11227,300
11228,11228,300
11229,11229,300
11230,11230,300
11231,11231,300
11232,11232,300
11233,11233,300
11234,11234,300
11235,11235,300
11236,11236,300
11237,11237,300
11238,11238,300
11239,11239,300
11240,11240,300
11241,11241,300
11242,11242,300
11243,11243,300
11244,11244,300
11245,11245,300
11246,11246,300
11247,11247,300
11248,11248,300
11249,11249,300
11250,11250,300
11251,11251,300
11252,11252,300
11253,11253,300
11254,11254,300
11255,11255,300
11256,11256,300
11257,11257,300
11258,11258,300
11259,11259,300
11260,11260,300
11261,11261,300
11262,11262,300
11263,11263,300
11264,11264,300
11265,11265,300
11266,11266,300
11268,11268,300
11269,11269,300
11270,11270,300
11271,11271,300
11272,11272,300
11273,11273,300
11274,11274,300
11275,11275,300
11276,11276,300
11277,11277,300
11278,11278,300
11279,11279,300
11280,11280,300
11281,11281,300
11282,11282,300
11283,11283,300
11284,11284,300
11285,11285,300
11286,11286,300
11287,11287,300
11288,11288,300
11289,11289,300
11290,11290,300
11291,11291,300
11292,11292,300
11293,11293,300
11294,11294,300
11295,11295,300
11296,11296,300
11297,11297,300
11298,11298,300
11299,11299,300
11300,11300,300
11301,11301,300
11302,11302,300
11303,11303,300
11304,11304,300
11305,11305,300
11306,11306,300
11307,11307,300
11308,11308,300
11309,11309,300
11310,11310,300
11311,11311,300
11312,11312,300
11313,11313,300
11314,11314,300
11315,11315,300
11316,11316,300
11317,11317,300
11318,11318,300
11319,11319,300
11320,11320,300
11321,11321,300
11322,11322,300
11323,11323,300
11324,11324,300
11325,11325,300
11326,11326,300
11327,11327,300
11328,11328,300
11329,11329,300
11330,11330,300
11331,11331,300
11332,11332,300
11333,11333,300
11334,11334,300
11335,11335,300
11336,11336,300
11337,11337,300
11338,11338,300
11339,11339,300
11340,11340,300
11341,11341,300
11342,11342,300
11343,11343,300
11344,11344,300
11345,11345,300
11346,11346,300
11347,11347,300
11348,11348,300
11349,11349,300
11350,11350,300
11351,11351,300
11352,11352,300
11353,11353,300
11354,11354,300
11355,11355,300
11356,11356,300
11357,11357,300
11358,11358,300
11359,11359,300
11360,11360,300
11361,11361,300
11362,11362,300
11363,11363,300
11364,11364,300
11365,11365,300
11366,11366,300
11367,11367,300
11368,11368,300
11369,11369,300
11370,11370,300
11371,11371,300
11372,11372,300
11373,11373,300
11374,11374,300
11375,11375,300
11376,11376,300
11377,11377,300
11378,11378,300
11379,11379,300
11380,11380,300
11381,11381,300
11382,11382,300
11383,11383,300
11384,11384,300
11386,11386,300
11387,11387,300
11388,11388,300
11389,11389,300
11390,11390,300
11391,11391,300
11392,11392,300
11393,11393,300
11394,11394,300
11395,11395,300
11396,11396,300
11397,11397,300
11398,11398,300
11399,11399,300
11400,11400,300
11401,11401,300
11402,11402,300
11403,11403,300
11404,11404,300
11405,11405,300
11406,11406,300
11407,11407,300
11408,11408,300
11409,11409,300
11410,11410,300
11411,11411,300
11412,11412,300
11413,11413,300
11414,11414,300
11415,11415,300
11416,11416,300
11417,11417,300
11418,11418,300
11419,11419,300
11420,11420,300
11421,11421,300
11422,11422,300
11423,11423,300
11424,11424,300
11425,11425,300
11426,11426,300
11427,11427,300
11428,11428,300
11429,11429,300
11430,11430,300
11431,11431,300
11432,11432,300
11433,11433,300
11434,11434,300
11435,11435,300
11436,11436,300
11437,11437,300
11438,11438,300
11439,11439,300
11440,11440,300
11441,11441,300
11442,11442,300
11443,11443,300
11444,11444,300
11445,11445,300
11446,11446,300
11447,11447,300
11448,11448,300
11449,11449,300
11450,11450,300
11451,11451,300
11452,11452,300
11453,11453,300
11454,11454,300
11455,11455,300
11456,11456,300
11457,11457,300
11458,11458,300
11459,11459,300
11460,11460,300
11461,11461,300
11462,11462,300
11463,11463,300
11464,11464,300
11465,11465,300
11466,11466,300
11467,11467,300
11468,11468,300
11469,11469,300
11470,11470,300
11471,11471,300
11472,11472,300
11473,11473,300
11474,11474,300
11475,11475,300
11476,11476,300
11477,11477,300
11478,11478,300
11479,11479,300
11480,11480,300
11481,11481,300
11482,11482,300
11483,11483,300
11484,11484,300
11485,11485,300
11486,11486,300
11487,11487,300
11488,11488,300
11489,11489,300
11490,11490,300
11491,11491,300
11492,11492,300
11493,11493,300
11494,11494,300
11495,11495,300
11496,11496,300
11497,11497,300
11498,11498,300
11499,11499,300
11500,11500,300
11501,11501,300
11502,11502,300
11503,11503,300
11504,11504,300
11505,11505,300
11506,11506,300
11507,11507,300
11508,11508,300
11509,11509,300
11510,11510,300
11511,11511,300
11512,11512,300
11513,11513,300
11514,11514,300
11515,11515,300
11516,11516,300
11517,11517,300
11518,11518,300
11519,11519,300
11520,11520,300
11521,11521,300
11522,11522,300
11523,11523,300
11524,11524,300
11525,11525,300
11526,11526,300
11527,11527,300
11528,11528,300
11529,11529,300
11530,11530,300
11531,11531,300
11532,11532,300
11533,11533,300
11534,11534,300
11535,11535,300
11536,11536,300
11537,11537,300
11538,11538,300
11539,11539,300
11540,11540,300
11541,11541,300
11542,11542,300
11543,11543,300
11544,11544,300
11545,11545,300
11546,11546,300
11547,11547,300
11548,11548,300
11549,11549,300
11550,11550,300
11551,11551,300
11552,11552,300
11553,11553,300
11554,11554,300
11555,11555,300
11556,11556,300
11557,11557,300
11558,11558,300
11559,11559,300
11560,11560,300
11561,11561,300
11562,11562,300
11563,11563,300
11564,11564,300
11565,11565,300
11566,11566,300
11567,11567,300
11568,11568,300
11569,11569,300
11570,11570,300
11571,11571,300
11572,11572,300
11573,11573,300
11574,11574,300
11575,11575,300
11576,11576,300
11577,11577,300
11578,11578,300
11579,11579,300
11580,11580,300
11581,11581,300
11582,11582,300
11583,11583,300
11584,11584,300
11585,11585,300
11586,11586,300
11587,11587,300
11588,11588,300
11589,11589,300
11590,11590,300
11591,11591,300
11592,11592,300
11593,11593,300
11594,11594,300
11595,11595,300
11596,11596,300
11597,11597,300
11598,11598,300
11599,11599,300
11600,11600,300
11601,11601,300
11602,11602,300
11603,11603,300
11604,11604,300
11605,11605,300
11606,11606,300
11607,11607,300
11608,11608,300
11609,11609,300
11610,11610,300
11611,11611,300
11612,11612,300
11613,11613,300
11614,11614,300
11615,11615,300
11616,11616,300
11617,11617,300
11618,11618,300
11619,11619,300
11620,11620,300
11621,11621,300
11622,11622,300
11623,11623,300
11624,11624,300
11625,11625,300
11626,11626,300
11627,11627,300
11628,11628,300
11629,11629,300
11630,11630,300
11631,11631,300
11632,11632,300
11633,11633,300
11634,11634,300
11635,11635,300
11636,11636,300
11637,11637,300
11638,11638,300
11639,11639,300
11640,11640,300
11641,11641,300
11642,11642,300
11643,11643,300
11644,11644,300
11645,11645,300
11646,11646,300
11647,11647,300
11648,11648,300
11649,11649,300
11650,11650,300
11651,11651,300
11652,11652,300
11653,11653,300
11654,11654,300
11655,11655,300
11656,11656,300
11657,11657,300
11658,11658,300
11659,11659,300
11660,11660,300
11661,11661,300
11662,11662,300
11663,11663,300
11664,11664,300
11665,11665,300
11666,11666,300
11667,11667,300
11668,11668,300
11669,11669,300
11670,11670,300
11671,11671,300
11672,11672,300
11673,11673,300
11674,11674,300
11675,11675,300
11676,11676,300
11677,11677,300
11678,11678,300
11679,11679,300
11680,11680,300
11681,11681,300
11682,11682,300
11683,11683,300
11684,11684,300
11685,11685,300
11686,11686,300
11687,11687,300
11688,11688,300
11689,11689,300
11690,11690,300
11691,11691,300
11692,11692,300
11693,11693,300
11694,11694,300
11695,11695,300
11696,11696,300
11697,11697,300
11698,11698,300
11699,11699,300
11700,11700,300
11701,11701,300
11702,11702,300
11703,11703,300
11704,11704,300
11705,11705,300
11706,11706,300
11707,11707,300
11708,11708,300
11709,11709,300
11710,11710,300
11711,11711,300
11712,11712,300
11713,11713,300
11714,11714,300
11715,11715,300
11716,11716,300
11717,11717,300
11718,11718,300
11719,11719,300
11720,11720,300
11721,11721,300
11722,11722,300
11723,11723,300
11724,11724,300
11725,11725,300
11726,11726,300
11727,11727,300
11728,11728,300
11729,11729,300
11730,11730,300
11731,11731,300
11732,11732,300
11733,11733,300
11734,11734,300
11735,11735,300
11736,11736,300
11737,11737,300
11738,11738,300
11739,11739,300
11740,11740,300
11741,11741,300
11742,11742,300
11743,11743,300
11744,11744,300
11745,11745,300
11746,11746,300
11747,11747,300
11748,11748,300
11749,11749,300
11750,11750,300
11751,11751,300
11752,11752,300
11753,11753,300
11754,11754,300
11755,11755,300
11756,11756,300
11757,11757,300
11758,11758,300
11759,11759,300
11760,11760,300
11761,11761,300
11763,11763,300
11766,11766,300
11767,11767,300
11768,11768,300
11769,11769,300
11770,11770,300
11771,11771,300
11772,11772,300
11773,11773,300
11774,11774,300
11775,11775,300
11776,11776,300
11777,11777,300
11778,11778,300
11779,11779,300
11780,11780,300
11781,11781,300
11782,11782,300
11783,11783,300
11784,11784,300
11785,11785,300
11786,11786,300
11787,11787,300
11788,11788,300
11789,11789,300
11790,11790,300
11791,11791,300
11792,11792,300
11793,11793,300
11794,11794,300
11795,11795,300
11796,11796,300
11797,11797,300
11798,11798,300
11799,11799,300
11800,11800,300
11801,11801,300
11802,11802,300
11803,11803,300
11804,11804,300
11805,11805,300
11806,11806,300
11807,11807,300
11808,11808,300
11809,11809,300
11810,11810,300
11811,11811,300
11812,11812,300
11813,11813,300
11814,11814,300
11815,11815,300
11816,11816,300
11817,11817,300
11818,11818,300
11819,11819,300
11820,11820,300
11821,11821,300
11822,11822,300
11823,11823,300
11824,11824,300
11825,11825,300
11826,11826,300
11827,11827,300
11828,11828,300
11829,11829,300
11830,11830,300
11831,11831,300
11832,11832,300
11833,11833,300
11834,11834,300
11835,11835,300
11836,11836,300
11837,11837,300
11838,11838,300
11839,11839,300
11840,11840,300
11841,11841,300
11842,11842,300
11843,11843,300
11844,11844,300
11845,11845,300
11846,11846,300
11847,11847,300
11848,11848,300
11849,11849,300
11850,11850,300
11851,11851,300
11852,11852,300
11853,11853,300
11854,11854,300
11855,11855,300
11856,11856,300
11857,11857,300
11858,11858,300
11859,11859,300
11860,11860,300
11861,11861,300
11862,11862,300
11863,11863,300
11864,11864,300
11865,11865,300
11866,11866,300
11867,11867,300
11868,11868,300
11869,11869,300
11870,11870,300
11871,11871,300
11872,11872,300
11873,11873,300
11874,11874,300
11875,11875,300
11876,11876,300
11877,11877,300
11878,11878,300
11879,11879,300
11880,11880,300
11881,11881,300
11882,11882,300
11883,11883,300
11884,11884,300
11885,11885,300
11886,11886,300
11887,11887,300
11888,11888,300
11889,11889,300
11890,11890,300
11891,11891,300
11892,11892,300
11893,11893,300
11894,11894,300
11895,11895,300
11896,11896,300
11897,11897,300
11898,11898,300
11899,11899,300
11900,11900,300
11901,11901,300
11902,11902,300
11903,11903,300
11904,11904,300
11905,11905,300
11906,11906,300
11907,11907,300
11908,11908,300
11909,11909,300
11910,11910,300
11911,11911,300
11912,11912,300
11913,11913,300
11914,11914,300
11915,11915,300
11916,11916,300
11917,11917,300
11918,11918,300
11919,11919,300
11920,11920,300
11921,11921,300
11922,11922,300
11923,11923,300
11924,11924,300
11925,11925,300
11926,11926,300
11927,11927,300
11928,11928,300
11929,11929,300
11930,11930,300
11931,11931,300
11932,11932,300
11933,11933,300
11934,11934,300
11935,11935,300
11936,11936,300
11937,11937,300
11938,11938,300
11939,11939,300
11940,11940,300
11941,11941,300
11942,11942,300
11943,11943,300
11944,11944,300
11945,11945,300
11947,11947,300
11948,11948,300
11949,11949,300
11950,11950,300
11951,11951,300
11952,11952,300
11953,11953,300
11954,11954,300
11955,11955,300
11956,11956,300
11957,11957,300
11958,11958,300
11959,11959,300
11960,11960,300
11961,11961,300
11962,11962,300
11963,11963,300
11964,11964,300
11965,11965,300
11966,11966,300
11967,11967,300
11968,11968,300
11969,11969,300
11970,11970,300
11971,11971,300
11972,11972,300
11973,11973,300
11975,11975,300
11976,11976,300
11977,11977,300
11978,11978,300
11979,11979,300
11980,11980,300
11981,11981,300
11982,11982,300
11983,11983,300
11984,11984,300
11985,11985,300
11986,11986,300
11987,11987,300
11988,11988,300
11989,11989,300
11990,11990,300
11991,11991,300
11992,11992,300
11993,11993,300
11994,11994,300
11995,11995,300
11996,11996,300
11997,11997,300
11998,11998,300
11999,11999,300
12000,12000,300
12001,12001,300
12002,12002,300
12003,12003,300
12004,12004,300
12005,12005,300
12006,12006,300
12007,12007,300
12008,12008,300
12009,12009,300
12010,12010,300
12011,12011,300
12012,12012,300
12013,12013,300
12014,12014,300
12015,12015,300
12016,12016,300
12017,12017,300
12018,12018,300
12019,12019,300
12020,12020,300
12021,12021,300
12022,12022,300
12023,12023,300
12024,12024,300
12025,12025,300
12026,12026,300
12027,12027,300
12028,12028,300
12029,12029,300
12030,12030,300
12031,12031,300
12032,12032,300
12033,12033,300
12034,12034,300
12035,12035,300
12036,12036,300
12037,12037,300
12038,12038,300
12039,12039,300
12040,12040,300
12041,12041,300
12042,12042,300
12043,12043,300
12044,12044,300
12045,12045,300
12046,12046,300
12047,12047,300
12048,12048,300
12049,12049,300
12050,12050,300
12051,12051,300
12052,12052,300
12053,12053,300
12054,12054,300
12055,12055,300
12056,12056,300
12057,12057,300
12058,12058,300
12059,12059,300
12060,12060,300
12061,12061,300
12062,12062,300
12063,12063,300
12064,12064,300
12065,12065,300
12066,12066,300
12067,12067,300
12068,12068,300
12069,12069,300
12070,12070,300
12071,12071,300
12072,12072,300
12073,12073,300
12074,12074,300
12075,12075,300
12076,12076,300
12077,12077,300
12078,12078,300
12079,12079,300
12080,12080,300
12081,12081,300
12082,12082,300
12083,12083,300
12084,12084,300
12085,12085,300
12086,12086,300
12087,12087,300
12088,12088,300
12089,12089,300
12090,12090,300
12091,12091,300
12092,12092,300
12093,12093,300
12094,12094,300
12095,12095,300
12096,12096,300
12097,12097,300
12098,12098,300
12099,12099,300
12100,12100,300
12101,12101,300
12102,12102,300
12103,12103,300
12104,12104,300
12105,12105,300
12106,12106,300
12107,12107,300
12108,12108,300
12109,12109,300
12110,12110,300
12111,12111,300
12112,12112,300
12113,12113,300
12114,12114,300
12115,12115,300
12116,12116,300
12118,12118,300
12119,12119,300
12120,12120,300
12121,12121,300
12122,12122,300
12123,12123,300
12124,12124,300
12125,12125,300
12126,12126,300
12127,12127,300
12128,12128,300
12129,12129,300
12130,12130,300
12131,12131,300
12132,12132,300
12133,12133,300
12134,12134,300
12135,12135,300
12136,12136,300
12137,12137,300
12138,12138,300
12139,12139,300
12140,12140,300
12141,12141,300
12142,12142,300
12143,12143,300
12144,12144,300
12145,12145,300
12146,12146,300
12147,12147,300
12148,12148,300
12149,12149,300
12150,12150,300
12151,12151,300
12152,12152,300
12153,12153,300
12154,12154,300
12155,12155,300
12156,12156,300
12157,12157,300
12158,12158,300
12159,12159,300
12160,12160,300
12161,12161,300
12162,12162,300
12163,12163,300
12164,12164,300
12165,12165,300
12166,12166,300
12167,12167,300
12168,12168,300
12169,12169,300
12170,12170,300
12171,12171,300
12172,12172,300
12173,12173,300
12174,12174,300
12175,12175,300
12176,12176,300
12177,12177,300
12178,12178,300
12179,12179,300
12180,12180,300
12181,12181,300
12182,12182,300
12183,12183,300
12184,12184,300
12185,12185,300
12186,12186,300
12187,12187,300
12188,12188,300
12189,12189,300
12190,12190,300
12191,12191,300
12192,12192,300
12193,12193,300
12194,12194,300
12195,12195,300
12196,12196,300
12197,12197,300
12198,12198,300
12199,12199,300
12200,12200,300
12201,12201,300
12202,12202,300
12203,12203,300
12204,12204,300
12205,12205,300
12206,12206,300
12207,12207,300
12208,12208,300
12209,12209,300
12210,12210,300
12211,12211,300
12212,12212,300
12213,12213,300
12214,12214,300
12215,12215,300
12216,12216,300
12217,12217,300
12218,12218,300
12219,12219,300
12220,12220,300
12221,12221,300
12222,12222,300
12223,12223,300
12224,12224,300
12225,12225,300
12226,12226,300
12227,12227,300
12228,12228,300
12229,12229,300
12230,12230,300
12231,12231,300
12232,12232,300
12233,12233,300
12234,12234,300
12235,12235,300
12236,12236,300
12237,12237,300
12238,12238,300
12239,12239,300
12240,12240,300
12241,12241,300
12242,12242,300
12243,12243,300
12244,12244,300
12245,12245,300
12246,12246,300
12247,12247,300
12248,12248,300
12249,12249,300
12250,12250,300
12251,12251,300
12252,12252,300
12253,12253,300
12254,12254,300
12255,12255,300
12256,12256,300
12257,12257,300
12258,12258,300
12259,12259,300
12260,12260,300
12261,12261,300
12262,12262,300
12263,12263,300
12264,12264,300
12265,12265,300
12266,12266,300
12267,12267,300
12268,12268,300
12269,12269,300
12270,12270,300
12271,12271,300
12272,12272,300
12273,12273,300
12274,12274,300
12275,12275,300
12276,12276,300
12277,12277,300
12278,12278,300
12279,12279,300
12280,12280,300
12281,12281,300
12282,12282,300
12283,12283,300
12284,12284,300
12285,12285,300
12286,12286,300
12287,12287,300
12288,12288,300
12289,12289,300
12290,12290,300
12291,12291,300
12292,12292,300
12293,12293,300
12294,12294,300
12295,12295,300
12296,12296,300
12297,12297,300
12298,12298,300
12299,12299,300
12300,12300,300
12301,12301,300
12302,12302,300
12303,12303,300
12304,12304,300
12305,12305,300
12306,12306,300
12307,12307,300
12308,12308,300
12309,12309,300
12310,12310,300
12311,12311,300
12312,12312,300
12313,12313,300
12314,12314,300
12315,12315,300
12316,12316,300
12317,12317,300
12318,12318,300
12319,12319,300
12320,12320,300
12321,12321,300
12322,12322,300
12323,12323,300
12324,12324,300
12325,12325,300
12326,12326,300
12327,12327,300
12328,12328,300
12329,12329,300
12330,12330,300
12331,12331,300
12332,12332,300
12333,12333,300
12334,12334,300
12335,12335,300
12336,12336,300
12337,12337,300
12338,12338,300
12339,12339,300
12340,12340,300
12341,12341,300
12342,12342,300
12343,12343,300
12344,12344,300
12345,12345,300
12346,12346,300
12347,12347,300
12348,12348,300
12349,12349,300
12350,12350,300
12351,12351,300
12352,12352,300
12353,12353,300
12354,12354,300
12355,12355,300
12356,12356,300
12357,12357,300
12358,12358,300
12359,12359,300
12360,12360,300
12361,12361,300
12362,12362,300
12363,12363,300
12364,12364,300
12365,12365,300
12366,12366,300
12367,12367,300
12368,12368,300
12369,12369,300
12370,12370,300
12371,12371,300
12372,12372,300
12373,12373,300
12374,12374,300
12375,12375,300
12376,12376,300
12377,12377,300
12378,12378,300
12379,12379,300
12380,12380,300
12381,12381,300
12382,12382,300
12383,12383,300
12384,12384,300
12385,12385,300
12386,12386,300
12387,12387,300
12388,12388,300
12389,12389,300
12390,12390,300
12391,12391,300
12392,12392,300
12393,12393,300
12394,12394,300
12395,12395,300
12396,12396,300
12397,12397,300
12398,12398,300
12399,12399,300
12400,12400,300
12401,12401,300
12402,12402,300
12403,12403,300
12404,12404,300
12405,12405,300
12406,12406,300
12407,12407,300
12408,12408,300
12410,12410,300
12411,12411,300
12412,12412,300
12413,12413,300
12414,12414,300
12415,12415,300
12416,12416,300
12417,12417,300
12418,12418,300
12419,12419,300
12420,12420,300
12421,12421,300
12422,12422,300
12423,12423,300
12424,12424,300
12425,12425,300
12426,12426,300
12427,12427,300
12428,12428,300
12429,12429,300
12430,12430,300
12431,12431,300
12432,12432,300
12433,12433,300
12434,12434,300
12435,12435,300
12436,12436,300
12437,12437,300
12438,12438,300
12439,12439,300
12440,12440,300
12442,12442,300
12443,12443,300
12444,12444,300
12445,12445,300
12446,12446,300
12447,12447,300
12448,12448,300
12449,12449,300
12450,12450,300
12451,12451,300
12452,12452,300
12453,12453,300
12454,12454,300
12455,12455,300
12456,12456,300
12457,12457,300
12458,12458,300
