import_id,import_date,shop_id
11989,2012-01-01,25
11990,2012-01-01,6
11991,2012-01-01,16
11992,2012-01-01,25
11993,2012-01-01,14
11994,2012-01-01,44
11995,2012-01-01,46
11996,2012-01-01,4
11997,2012-01-01,5
11998,2012-01-01,25
11999,2012-01-01,23
12000,2012-01-01,4
12001,2012-01-01,25
12002,2012-01-01,19
12003,2012-01-01,19
12004,2012-01-01,30
12005,2012-01-01,54
12006,2012-01-01,25
12007,2012-01-01,19
12008,2012-01-01,54
12009,2012-01-01,25
12010,2012-01-01,53
12011,2012-01-01,25
12012,2012-01-01,19
12013,2012-01-01,25
12014,2012-01-01,25
12015,2012-01-01,25
12016,2012-01-01,50
12017,2012-01-01,37
12018,2012-01-01,16
12019,2012-01-01,52
12020,2012-01-01,27
12021,2012-01-01,29
12022,2012-01-01,29
12023,2012-01-01,45
12024,2012-01-01,41
12025,2012-01-01,31
12026,2012-01-01,24
12027,2012-01-01,41
12028,2012-01-01,28
12029,2012-01-01,25
12030,2012-01-01,23
12031,2012-01-01,42
12032,2012-01-01,42
12033,2012-01-01,25
12034,2012-01-01,23
12035,2012-01-01,6
12036,2012-01-01,54
12037,2012-01-01,22
12038,2012-01-01,31
12039,2012-01-01,19
12040,2012-01-01,42
12041,2012-01-01,25
12042,2012-01-01,25
12043,2012-01-01,44
12044,2012-01-01,57
12045,2012-01-01,25
12046,2012-01-01,42
12047,2012-01-01,42
12048,2012-01-01,58
12049,2012-01-01,54
12050,2012-01-01,35
12051,2012-01-01,24
12052,2012-01-01,27
12053,2012-01-01,25
12054,2012-01-01,54
12055,2012-01-01,0
12056,2012-01-01,0
12057,2012-01-01,53
12058,2012-01-01,25
12059,2012-01-01,42
12060,2012-01-01,42
12061,2012-01-01,25
12062,2012-01-01,24
12063,2012-01-01,25
12064,2012-01-01,24
12065,2012-01-01,25
12066,2012-01-01,28
12067,2012-01-01,54
12068,2012-01-01,13
12069,2012-01-01,25
12070,2012-01-01,35
12071,2012-01-01,25
12072,2012-01-01,25
12073,2012-01-01,28
12074,2012-01-01,37
12075,2012-01-01,25
12076,2012-01-01,41
12077,2012-01-01,25
12078,2012-01-01,28
12079,2012-01-01,31
12080,2012-01-01,42
12081,2012-01-01,29
12082,2012-01-01,29
12083,2012-01-01,28
12084,2012-01-01,7
12085,2012-01-01,25
12086,2012-01-01,25
12087,2012-01-01,26
12088,2012-01-01,41
12089,2012-01-01,54
12090,2012-01-01,42
12091,2012-01-01,42
12092,2012-01-01,54
12093,2012-01-01,5
12094,2012-01-01,28
12095,2012-01-01,25
12096,2012-01-01,28
12097,2012-01-01,46
12098,2012-01-01,25
12099,2012-01-01,10
12100,2012-01-01,1
12101,2012-01-01,25
12102,2012-01-01,27
12103,2012-01-01,53
12104,2012-01-01,25
12105,2012-01-01,21
12106,2012-01-01,25
12107,2012-01-01,25
12108,2012-01-01,55
12109,2012-01-01,59
12110,2012-01-01,28
12111,2012-01-01,0
12112,2012-01-01,24
12113,2012-01-01,25
12114,2012-01-01,28
12115,2012-01-01,55
12116,2012-01-01,27
12118,2012-01-01,31
12119,2012-01-01,27
12120,2012-01-01,25
12121,2012-01-01,28
12122,2012-01-01,7
12123,2012-01-01,27
12124,2012-01-01,42
12125,2012-01-01,38
12126,2012-01-01,25
12127,2012-01-01,27
12128,2012-01-01,25
12129,2012-01-01,51
12130,2012-01-01,22
12131,2012-01-01,25
12132,2012-01-01,46
12133,2012-01-01,25
12134,2012-01-01,24
12135,2012-01-01,24
12136,2012-01-01,29
12137,2012-01-01,2
12138,2012-01-01,29
12139,2012-01-01,24
12140,2012-01-01,22
12141,2012-01-01,0
12142,2012-01-01,26
12143,2012-01-01,32
12144,2012-01-01,24
12145,2012-01-01,22
12146,2012-01-01,23
12147,2012-01-01,28
12148,2012-01-01,27
12149,2012-01-01,54
12150,2012-01-01,26
12151,2012-01-01,14
12152,2012-01-01,50
12153,2012-01-01,16
12154,2012-01-01,52
12155,2012-01-01,59
12156,2012-01-01,54
12157,2012-01-01,25
12158,2012-01-01,14
12159,2012-01-01,43
12160,2012-01-01,28
12161,2012-01-01,21
12162,2012-01-01,44
12163,2012-01-01,46
12164,2012-01-01,25
12165,2012-01-01,25
12166,2012-01-01,25
12167,2012-01-01,28
12168,2012-01-01,25
12169,2012-01-01,25
12170,2012-01-01,42
12171,2012-01-01,46
12172,2012-01-01,25
12173,2012-01-01,25
12174,2012-01-01,19
12175,2012-01-01,25
12176,2012-01-01,54
12177,2012-01-01,54
12178,2012-01-01,42
12179,2012-01-01,25
12180,2012-01-01,25
12181,2012-01-01,27
12182,2012-01-01,51
12183,2012-01-01,25
12184,2012-01-01,25
12185,2012-01-01,9
12186,2012-01-01,9
12187,2012-01-01,53
12188,2012-01-01,25
12189,2012-01-01,55
12190,2012-01-01,24
12191,2012-01-01,55
12192,2012-01-01,55
12193,2012-01-01,59
12194,2012-01-01,34
12195,2012-01-01,37
12196,2012-01-01,28
12197,2012-01-01,25
12198,2012-01-01,21
12199,2012-01-01,25
12200,2012-01-01,25
12201,2012-01-01,55
12202,2012-01-01,55
12203,2012-01-01,45
12204,2012-01-01,22
12205,2012-01-01,25
12206,2012-01-01,50
12207,2012-01-01,31
12208,2012-01-01,19
12209,2012-01-01,12
12210,2012-01-01,22
12211,2012-01-01,25
12212,2012-01-01,40
12213,2012-01-01,44
12214,2012-01-01,31
12215,2012-01-01,55
12216,2012-01-01,12
12217,2012-01-01,51
12218,2012-01-01,22
12219,2012-01-01,21
12220,2012-01-01,32
12221,2012-01-01,29
12222,2012-01-01,42
12223,2012-01-01,55
12224,2012-01-01,22
12225,2012-01-01,55
12226,2012-01-01,55
12227,2012-01-01,55
12228,2012-01-01,55
12229,2012-01-01,24
12230,2012-01-01,55
12231,2012-01-01,25
12232,2012-01-01,25
12233,2012-01-01,28
12234,2012-01-01,55
12235,2012-01-01,55
12236,2012-01-01,55
12237,2012-01-01,55
12238,2012-01-01,23
12239,2012-01-01,22
12240,2012-01-01,32
12241,2012-01-01,23
12242,2012-01-01,0
12243,2012-01-01,54
12244,2012-01-01,24
12245,2012-01-01,24
12246,2012-01-01,31
12247,2012-01-01,19
12248,2012-01-01,25
12249,2012-01-01,18
12250,2012-01-01,41
12251,2012-01-01,31
12252,2012-01-01,31
12253,2012-01-01,30
12254,2012-01-01,25
12255,2012-01-01,27
12256,2012-01-01,27
12257,2012-01-01,25
12258,2012-01-01,38
12259,2012-01-01,25
12260,2012-01-01,25
12261,2012-01-01,27
12262,2012-01-01,59
12263,2012-01-01,25
12264,2012-01-01,53
12265,2012-01-01,43
12266,2012-01-01,24
12267,2012-01-01,42
12268,2012-01-01,28
12269,2012-01-01,25
12270,2012-01-01,6
12271,2012-01-01,27
12272,2012-01-01,52
12273,2012-01-01,25
12274,2012-01-01,25
12275,2012-01-01,25
12276,2012-01-01,54
12277,2012-01-01,0
12278,2012-01-01,22
12279,2012-01-01,27
12280,2012-01-01,10
12281,2012-01-01,27
12282,2012-01-01,42
12283,2012-01-01,6
12284,2012-01-01,27
12285,2012-01-01,18
12286,2012-01-01,25
12287,2012-01-01,27
12288,2012-01-01,53
12289,2012-01-01,54
12290,2012-01-01,54
12291,2012-01-01,27
12292,2012-01-01,54
12293,2012-01-01,27
12294,2012-01-01,16
12295,2012-01-01,25
12296,2012-01-01,54
12297,2012-01-01,0
12298,2012-01-01,54
12299,2012-01-01,54
12300,2012-01-01,27
12301,2012-01-01,25
12302,2012-01-01,25
12303,2012-01-01,54
12304,2012-01-01,25
12305,2012-01-01,27
12306,2012-01-01,25
12307,2012-01-01,56
12308,2012-01-01,54
12309,2012-01-01,10
12310,2012-01-01,54
12311,2012-01-01,28
12312,2012-01-01,54
12313,2012-01-01,25
12314,2012-01-01,56
12315,2012-01-01,42
12316,2012-01-01,28
12317,2012-01-01,22
12318,2012-01-01,25
12319,2012-01-01,25
12320,2012-01-01,25
12321,2012-01-01,28
12322,2012-01-01,28
12323,2012-01-01,28
12324,2012-01-01,15
12325,2012-01-01,31
12326,2012-01-01,54
12327,2012-01-01,6
12328,2012-01-01,41
12329,2012-01-01,26
12330,2012-01-01,28
12331,2012-01-01,24
12332,2012-01-01,4
12333,2012-01-01,6
12334,2012-01-01,18
12335,2012-01-01,37
12336,2012-01-01,25
12337,2012-01-01,24
12338,2012-01-01,54
12339,2012-01-01,44
12340,2012-01-01,30
12341,2012-01-01,39
12342,2012-01-01,24
12343,2012-01-01,1
12344,2012-01-01,25
12345,2012-01-01,4
12346,2012-01-01,28
12347,2012-01-01,31
12348,2012-01-01,26
12349,2012-01-01,25
12350,2012-01-01,42
12351,2012-01-01,42
12352,2012-01-01,25
12353,2012-01-01,44
12354,2012-01-01,25
12355,2012-01-01,25
12356,2012-01-01,28
12357,2012-01-01,15
12358,2012-01-01,51
12359,2012-01-01,2
12360,2012-01-01,26
12361,2012-01-01,24
12362,2012-01-01,28
12363,2012-01-01,28
12364,2012-01-01,28
12365,2012-01-01,24
12366,2012-01-01,0
12367,2012-01-01,10
12368,2012-01-01,32
12369,2012-01-01,42
12370,2012-01-01,25
12371,2012-01-01,6
12372,2012-01-01,18
12373,2012-01-01,37
12374,2012-01-01,43
12375,2012-01-01,25
12376,2012-01-01,25
12377,2012-01-01,37
12378,2012-01-01,25
12379,2012-01-01,19
12380,2012-01-01,26
12381,2012-01-01,25
12382,2012-01-01,42
12383,2012-01-01,19
12384,2012-01-01,25
12385,2012-01-01,54
12386,2012-01-01,25
12387,2012-01-01,19
12388,2012-01-01,28
12389,2012-01-01,25
12390,2012-01-01,25
12391,2012-01-01,42
12392,2012-01-01,31
12393,2012-01-01,37
12394,2012-01-01,46
12395,2012-01-01,54
12396,2012-01-01,37
12397,2012-01-01,50
12398,2012-01-01,50
12399,2012-01-01,31
12400,2012-01-01,6
12401,2012-01-01,24
12402,2012-01-01,54
12403,2012-01-01,31
12404,2012-01-01,53
12405,2012-01-01,19
12406,2012-01-01,24
12407,2012-01-01,6
12408,2012-01-01,45
12410,2012-01-01,25
12411,2012-01-01,25
12412,2012-01-01,31
12413,2012-01-01,6
12414,2012-01-01,25
12415,2012-01-01,28
12416,2012-01-01,24
12417,2012-01-01,54
12418,2012-01-01,25
12419,2012-01-01,6
12420,2012-01-01,25
12421,2012-01-01,42
12422,2012-01-01,51
12423,2012-01-01,23
12424,2012-01-01,25
12425,2012-01-01,6
12426,2012-01-01,24
12427,2012-01-01,25
12428,2012-01-01,21
12429,2012-01-01,24
12430,2012-01-01,52
12431,2012-01-01,25
12432,2012-01-01,24
12433,2012-01-01,24
12434,2012-01-01,25
12435,2012-01-01,54
12436,2012-01-01,57
12437,2012-01-01,28
12438,2012-01-01,31
12439,2012-01-01,4
12440,2012-01-01,28
12442,2012-01-01,25
12443,2012-01-01,26
12444,2012-01-01,25
12445,2012-01-01,50
12446,2012-01-01,31
12447,2012-01-01,24
12448,2012-01-01,50
12449,2012-01-01,54
12450,2012-01-01,1
12451,2012-01-01,19
12452,2012-01-01,21
12453,2012-01-01,46
12454,2012-01-01,54
12455,2012-01-01,50
12456,2012-01-01,22
12457,2012-01-01,25
12458,2012-01-01,46
12459,2012-01-01,25
12460,2012-01-01,19
12461,2012-01-01,25
12462,2012-01-01,27
12463,2012-01-01,19
12464,2012-01-01,25
12465,2012-01-01,24
12466,2012-01-01,25
12467,2012-01-01,28
12472,2012-01-01,19
12473,2012-01-01,19
12474,2012-01-01,6
12475,2012-01-01,25
12476,2012-01-01,25
12477,2012-01-01,25
12478,2012-01-01,54
12479,2012-01-01,6
12480,2012-01-01,35
12481,2012-01-01,25
12482,2012-01-01,25
12483,2012-01-01,25
12484,2012-01-01,6
12485,2012-01-01,28
12486,2012-01-01,54
12487,2012-01-01,25
12488,2012-01-01,17
12489,2012-01-01,17
12490,2012-01-01,50
12491,2012-01-01,28
12492,2012-01-01,24
12493,2012-01-01,26
12494,2012-01-01,54
12495,2012-01-01,27
12496,2012-01-01,31
12497,2012-01-01,25
12498,2012-01-01,25
12499,2012-01-01,31
12500,2012-01-01,42
12501,2012-01-01,31
12502,2012-01-01,31
12503,2012-01-01,44
12504,2012-01-01,31
12505,2012-01-01,54
12506,2012-01-01,6
12507,2012-01-01,26
12508,2012-01-01,54
12509,2012-01-01,37
12510,2012-01-01,54
12511,2012-01-01,46
12512,2012-01-01,42
12513,2012-01-01,42
12514,2012-01-01,42
12515,2012-01-01,31
12516,2012-01-01,31
12517,2012-01-01,54
12518,2012-01-01,0
12519,2012-01-01,37
12520,2012-01-01,24
12521,2012-01-01,25
12522,2012-01-01,37
12523,2012-01-01,25
12524,2012-01-01,46
12525,2012-01-01,25
12526,2012-01-01,44
12527,2012-01-01,31
12528,2012-01-01,46
12529,2012-01-01,50
12530,2012-01-01,54
12531,2012-01-01,18
12532,2012-01-01,54
12533,2012-01-01,24
12534,2012-01-01,23
12535,2012-01-01,37
12536,2012-01-01,18
12537,2012-01-01,25
12538,2012-01-01,27
12539,2012-01-01,24
12540,2012-01-01,22
12541,2012-01-01,25
12542,2012-01-01,25
12543,2012-01-01,25
12544,2012-01-01,28
12545,2012-01-01,25
12546,2012-01-01,54
12547,2012-01-01,18
12548,2012-01-01,28
12549,2012-01-01,25
12550,2012-01-01,24
12551,2012-01-01,24
12552,2012-01-01,25
12553,2012-01-01,25
12554,2012-01-01,24
12555,2012-01-01,25
12556,2012-01-01,42
12557,2012-01-01,43
12558,2012-01-01,28
12559,2012-01-01,25
12560,2012-01-01,16
12561,2012-01-01,25
12562,2012-01-01,25
12563,2012-01-01,25
12564,2012-01-01,25
12565,2012-01-01,25
12566,2012-01-01,3
12567,2012-01-01,47
12569,2012-01-01,25
12570,2012-01-01,19
12571,2012-01-01,30
12572,2012-01-01,42
12573,2012-01-01,6
12575,2012-01-01,47
12576,2012-01-01,25
12577,2012-01-01,29
12578,2012-01-01,13
12579,2012-01-01,10
12580,2012-01-01,21
12581,2012-01-01,31
12582,2012-01-01,25
12583,2012-01-01,54
12584,2012-01-01,19
12585,2012-01-01,8
12586,2012-01-01,26
12587,2012-01-01,0
12588,2012-01-01,28
12589,2012-01-01,44
12590,2012-01-01,50
12592,2012-01-01,31
12593,2012-01-01,30
12594,2012-01-01,54
12595,2012-01-01,27
12596,2012-01-01,31
12597,2012-01-01,24
12598,2012-01-01,6
12599,2012-01-01,50
12600,2012-01-01,51
12601,2012-01-01,54
12602,2012-01-01,23
12603,2012-01-01,29
12604,2012-01-01,35
12605,2012-01-01,54
12606,2012-01-01,21
12607,2012-01-01,19
12608,2012-01-01,58
12609,2012-01-01,41
12610,2012-01-01,4
12611,2012-01-01,25
12612,2012-01-01,45
12613,2012-01-01,41
12614,2012-01-01,24
12615,2012-01-01,25
12616,2012-01-01,28
12617,2012-01-01,24
12618,2012-01-01,25
12619,2012-01-01,57
12620,2012-01-01,28
12621,2012-01-01,1
12622,2012-01-01,50
12623,2012-01-01,25
12624,2012-01-01,28
12625,2012-01-01,25
12626,2012-01-01,25
12627,2012-01-01,25
12628,2012-01-01,25
12629,2012-01-01,31
12630,2012-01-01,44
12631,2012-01-01,54
12632,2012-01-01,25
12633,2012-01-01,37
12634,2012-01-01,54
12635,2012-01-01,37
12636,2012-01-01,0
12637,2012-01-01,15
12638,2012-01-01,6
12639,2012-01-01,6
12640,2012-01-01,6
12641,2012-01-01,25
12642,2012-01-01,13
12643,2012-01-01,35
12644,2012-01-01,25
12645,2012-01-01,19
12646,2012-01-01,44
12647,2012-01-01,56
12648,2012-01-01,51
12649,2012-01-01,25
12650,2012-01-01,24
12651,2012-01-01,24
12652,2012-01-01,25
12653,2012-01-01,25
12654,2012-01-01,25
12655,2012-01-01,30
12656,2012-01-01,25
12657,2012-01-01,31
12658,2012-01-01,25
12659,2012-01-01,30
12660,2012-01-01,16
12661,2012-01-01,25
12662,2012-01-01,19
12663,2012-01-01,35
12664,2012-01-01,58
12665,2012-01-01,28
12666,2012-01-01,22
12667,2012-01-01,31
12668,2012-01-01,25
12669,2012-01-01,42
12670,2012-01-01,15
12671,2012-01-01,46
12672,2012-01-01,27
12673,2012-01-01,57
12674,2012-01-01,25
12675,2012-01-01,46
12676,2012-01-01,25
12677,2012-01-01,24
12678,2012-01-01,25
12679,2012-01-01,25
12680,2012-01-01,31
12681,2012-01-01,19
12682,2012-01-01,16
12683,2012-01-01,17
12684,2012-01-01,25
12685,2012-01-01,54
12686,2012-01-01,28
12687,2012-01-01,31
12688,2012-01-01,44
12689,2012-01-01,37
12690,2012-01-01,16
12691,2012-01-01,24
12692,2012-01-01,46
12693,2012-01-01,35
12694,2012-01-01,47
12695,2012-01-01,1
12696,2012-01-01,3
12697,2012-01-01,39
12698,2012-01-01,46
12699,2012-01-01,57
12700,2012-01-01,56
12701,2012-01-01,46
12702,2012-01-01,26
12703,2012-01-01,42
12704,2012-01-01,54
12705,2012-01-01,22
12706,2012-01-01,41
12707,2012-01-01,28
12708,2012-01-01,25
12709,2012-01-01,42
12710,2012-01-01,54
12711,2012-01-01,27
12712,2012-01-01,25
12713,2012-01-01,25
12714,2012-01-01,19
12715,2012-01-01,28
12716,2012-01-01,24
12717,2012-01-01,31
12718,2012-01-01,24
12719,2012-01-01,24
12720,2012-01-01,27
12721,2012-01-01,54
12722,2012-01-01,29
12723,2012-01-01,31
12724,2012-01-01,28
12725,2012-01-01,27
12726,2012-01-01,22
12727,2012-01-01,25
12728,2012-01-01,55
12729,2012-01-01,55
12730,2012-01-01,27
12731,2012-01-01,55
12732,2012-01-01,16
12733,2012-01-01,55
12734,2012-01-01,26
12735,2012-01-01,29
12736,2012-01-01,56
12737,2012-01-01,24
12738,2012-01-01,25
12739,2012-01-01,47
12740,2012-01-01,19
12741,2012-01-01,25
12742,2012-01-01,50
12743,2012-01-01,41
12744,2012-01-01,41
12745,2012-01-01,51
12746,2012-01-01,31
12747,2012-01-01,25
12748,2012-01-01,25
12749,2012-01-01,44
12750,2012-01-01,25
12751,2012-01-01,31
12752,2012-01-01,31
12753,2012-01-01,18
12754,2012-01-01,18
12755,2012-01-01,25
12756,2012-01-01,2
12757,2012-01-01,25
12758,2012-01-01,7
12759,2012-01-01,18
12760,2012-01-01,27
12761,2012-01-01,23
12762,2012-01-01,54
12763,2012-01-01,28
12764,2012-01-01,28
12765,2012-01-01,26
12766,2012-01-01,25
12767,2012-01-01,25
12768,2012-01-01,35
12769,2012-01-01,54
12770,2012-01-01,41
12771,2012-01-01,46
12772,2012-01-01,46
12773,2012-01-01,27
12774,2012-01-01,25
12775,2012-01-01,21
12776,2012-01-01,30
12777,2012-01-01,15
12778,2012-01-01,28
12779,2012-01-01,15
12780,2012-01-01,25
12781,2012-01-01,22
12782,2012-01-01,19
12783,2012-01-01,25
12784,2012-01-01,18
12785,2012-01-01,28
12786,2012-01-01,42
12787,2012-01-01,24
12788,2012-01-01,54
12789,2012-01-01,41
12790,2012-01-01,25
12791,2012-01-01,7
12792,2012-01-01,31
12793,2012-01-01,54
12794,2012-01-01,23
12795,2012-01-01,25
12796,2012-01-01,25
12797,2012-01-01,24
12798,2012-01-01,0
12799,2012-01-01,37
12800,2012-01-01,15
12801,2012-01-01,54
12803,2012-01-01,25
12804,2012-01-01,25
12805,2012-01-01,24
12806,2012-01-01,19
12807,2012-01-01,24
12808,2012-01-01,3
12809,2012-01-01,25
12810,2012-01-01,25
12811,2012-01-01,46
12812,2012-01-01,4
12813,2012-01-01,27
12814,2012-01-01,33
12815,2012-01-01,25
12816,2012-01-01,6
12817,2012-01-01,24
12818,2012-01-01,21
12819,2012-01-01,15
12820,2012-01-01,54
12821,2012-01-01,54
12822,2012-01-01,25
12823,2012-01-01,42
12824,2012-01-01,7
12825,2012-01-01,51
12826,2012-01-01,44
12827,2012-01-01,25
12828,2012-01-01,24
12829,2012-01-01,24
12830,2012-01-01,25
12831,2012-01-01,19
12832,2012-01-01,25
12833,2012-01-01,26
12834,2012-01-01,54
12835,2012-01-01,25
12836,2012-01-01,4
12837,2012-01-01,12
12838,2012-01-01,58
12839,2012-01-01,25
12840,2012-01-01,19
12841,2012-01-01,41
12842,2012-01-01,31
12843,2012-01-01,4
12844,2012-01-01,1
12845,2012-01-01,42
12846,2012-01-01,59
12847,2012-01-01,26
12848,2012-01-01,41
12849,2012-01-01,25
12850,2012-01-01,12
12851,2012-01-01,45
12852,2012-01-01,6
12853,2012-01-01,37
12854,2012-01-01,25
12855,2012-01-01,18
12856,2012-01-01,54
12857,2012-01-01,6
12858,2012-01-01,25
12859,2012-01-01,25
12860,2012-01-01,25
12861,2012-01-01,43
12862,2012-01-01,19
12863,2012-01-01,31
12864,2012-01-01,56
12865,2012-01-01,23
12866,2012-01-01,0
12867,2012-01-01,17
12868,2012-01-01,1
12869,2012-01-01,18
12870,2012-01-01,8
12871,2012-01-01,52
12872,2012-01-01,6
12873,2012-01-01,27
12874,2012-01-01,24
12875,2012-01-01,41
12876,2012-01-01,25
12877,2012-01-01,15
12878,2012-01-01,1
12879,2012-01-01,25
12880,2012-01-01,51
12881,2012-01-01,42
12882,2012-01-01,42
12883,2012-01-01,35
12884,2012-01-01,43
12885,2012-01-01,7
12886,2012-01-01,7
12887,2012-01-01,7
12888,2012-01-01,7
12889,2012-01-01,30
12891,2012-01-01,42
12892,2012-01-01,25
12893,2012-01-01,29
12894,2012-01-01,17
12895,2012-01-01,25
12896,2012-01-01,6
12897,2012-01-01,25
12898,2012-01-01,26
12899,2012-01-01,15
12900,2012-01-01,30
12901,2012-01-01,30
12902,2012-01-01,18
12903,2012-01-01,24
12904,2012-01-01,29
12905,2012-01-01,19
12906,2012-01-01,47
12907,2012-01-01,30
12908,2012-01-01,30
12909,2012-01-01,14
12910,2012-01-01,57
12911,2012-01-01,25
12912,2012-01-01,57
12913,2012-01-01,25
12914,2012-01-01,42
12915,2012-01-01,25
12916,2012-01-01,42
12917,2012-01-01,25
12918,2012-01-01,37
12919,2012-01-01,16
12921,2012-01-01,25
12922,2012-01-01,25
12923,2012-01-01,25
12924,2012-01-01,27
12925,2012-01-01,53
12926,2012-01-01,50
12927,2012-01-01,25
12928,2012-01-01,54
12929,2012-01-01,0
12930,2012-01-01,6
12931,2012-01-01,51
12932,2012-01-01,29
12933,2012-01-01,25
12934,2012-01-01,19
12935,2012-01-01,28
12936,2012-01-01,47
12937,2012-01-01,30
12938,2012-01-01,51
12939,2012-01-01,51
12940,2012-01-01,25
12941,2012-01-01,6
12942,2012-01-01,41
12943,2012-01-01,25
12944,2012-01-01,35
12945,2012-01-01,56
12946,2012-01-01,24
12947,2012-01-01,24
12948,2012-01-01,25
12949,2012-01-01,43
12950,2012-01-01,54
12951,2012-01-01,25
12952,2012-01-01,21
12953,2012-01-01,25
12954,2012-01-01,28
12955,2012-01-01,44
12956,2012-01-01,23
12957,2012-01-01,28
12958,2012-01-01,25
12959,2012-01-01,44
12960,2012-01-01,54
12962,2012-01-01,25
12963,2012-01-01,19
12964,2012-01-01,2
12965,2012-01-01,23
12966,2012-01-01,16
12967,2012-01-01,25
12968,2012-01-01,25
12969,2012-01-01,31
12970,2012-01-01,25
12971,2012-01-01,57
12972,2012-01-01,19
12973,2012-01-01,12
12974,2012-01-01,24
12975,2012-01-01,25
12976,2012-01-01,57
12977,2012-01-01,28
12978,2012-01-01,0
12979,2012-01-01,28
12980,2012-01-01,18
12981,2012-01-01,45
12982,2012-01-01,0
12983,2012-01-01,18
12984,2012-01-01,28
12985,2012-01-01,4
12986,2012-01-01,28
12987,2012-01-01,28
12988,2012-01-01,47
12989,2012-01-01,25
12990,2012-01-01,19
12991,2012-01-01,28
12992,2012-01-01,51
12993,2012-01-01,54
12994,2012-01-01,6
12995,2012-01-01,25
12996,2012-01-01,0
12997,2012-01-01,54
12998,2012-01-01,4
12999,2012-01-01,32
13000,2012-01-01,32
13001,2012-01-01,35
13002,2012-01-01,31
13003,2012-01-01,41
13004,2012-01-01,38
13005,2012-01-01,31
13006,2012-01-01,25
13007,2012-01-01,28
13008,2012-01-01,25
13009,2012-01-01,38
13010,2012-01-01,43
13011,2012-01-01,42
13012,2012-01-01,54
13013,2012-01-01,27
13014,2012-01-01,25
13015,2012-01-01,27
13016,2012-01-01,46
13017,2012-01-01,21
13018,2012-01-01,25
13019,2012-01-01,25
13020,2012-01-01,25
13021,2012-01-01,46
13022,2012-01-01,16
13023,2012-01-01,27
13024,2012-01-01,4
13025,2012-01-01,24
13026,2012-01-01,25
13027,2012-01-01,27
13028,2012-01-01,28
13029,2012-01-01,25
13030,2012-01-01,25
13031,2012-01-01,25
13032,2012-01-01,27
13033,2012-01-01,24
13034,2012-01-01,0
13035,2012-01-01,25
13036,2012-01-01,4
13037,2012-01-01,27
13038,2012-01-01,24
13039,2012-01-01,25
13040,2012-01-01,25
13041,2012-01-01,23
13042,2012-01-01,24
13043,2012-01-01,19
13044,2012-01-01,0
13045,2012-01-01,44
13046,2012-01-01,25
13048,2012-01-01,54
13049,2012-01-01,0
13050,2012-01-01,24
13051,2012-01-01,46
13052,2012-01-01,42
13053,2012-01-01,46
13054,2012-01-01,41
13055,2012-01-01,26
13056,2012-01-01,31
13057,2012-01-01,26
13058,2012-01-01,26
13059,2012-01-01,28
13060,2012-01-01,28
13061,2012-01-01,23
13062,2012-01-01,23
13063,2012-01-01,2
13064,2012-01-01,12
13065,2012-01-01,27
13066,2012-01-01,27
13067,2012-01-01,28
13068,2012-01-01,25
13069,2012-01-01,2
13070,2012-01-01,4
13071,2012-01-01,24
13072,2012-01-01,27
13073,2012-01-01,51
13074,2012-01-01,23
13075,2012-01-01,38
13076,2012-01-01,38
13077,2012-01-01,22
13078,2012-01-01,53
13079,2012-01-01,25
13080,2012-01-01,55
13081,2012-01-01,25
13082,2012-01-01,55
13083,2012-01-01,55
13084,2012-01-01,25
13085,2012-01-01,25
13086,2012-01-01,25
13087,2012-01-01,38
13088,2012-01-01,16
13089,2012-01-01,0
13090,2012-01-01,10
13091,2012-01-01,55
13092,2012-01-01,55
13093,2012-01-01,55
13094,2012-01-01,55
13095,2012-01-01,55
13097,2012-01-01,55
13098,2012-01-01,55
13099,2012-01-01,55
13100,2012-01-01,23
13101,2012-01-01,25
13102,2012-01-01,25
13103,2012-01-01,10
13104,2012-01-01,3
13105,2012-01-01,5
13106,2012-01-01,44
13107,2012-01-01,28
13108,2012-01-01,24
13109,2012-01-01,47
13110,2012-01-01,31
13111,2012-01-01,25
13112,2012-01-01,25
13113,2012-01-01,31
13114,2012-01-01,9
13115,2012-01-01,54
13116,2012-01-01,56
13117,2012-01-01,28
13118,2012-01-01,25
13119,2012-01-01,24
13120,2012-01-01,22
13121,2012-01-01,52
13122,2012-01-01,42
13123,2012-01-01,12
13124,2012-01-01,42
13125,2012-01-01,42
13126,2012-01-01,31
13127,2012-01-01,42
13128,2012-01-01,31
13129,2012-01-01,31
13130,2012-01-01,31
13131,2012-01-01,16
13132,2012-01-01,28
13133,2012-01-01,31
13134,2012-01-01,51
13135,2012-01-01,25
13136,2012-01-01,25
13137,2012-01-01,25
13138,2012-01-01,5
13139,2012-01-01,16
13140,2012-01-01,41
13141,2012-01-01,25
13142,2012-01-01,46
13143,2012-01-01,43
13144,2012-01-01,24
13145,2012-01-01,0
13146,2012-01-01,19
13147,2012-01-01,25
13148,2012-01-01,22
13149,2012-01-01,18
13150,2012-01-01,22
13151,2012-01-01,27
13152,2012-01-01,16
13153,2012-01-01,28
13154,2012-01-01,28
13155,2012-01-01,24
13156,2012-01-01,25
13157,2012-01-01,24
13158,2012-01-01,24
13159,2012-01-01,27
13160,2012-01-01,24
13161,2012-01-01,28
13162,2012-01-01,0
13163,2012-01-01,25
13164,2012-01-01,28
13165,2012-01-01,25
13166,2012-01-01,24
13167,2012-01-01,23
13168,2012-01-01,28
13169,2012-01-01,25
